Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating
4/11/2024,Manhattan,Normal,Female,Sports & Travel,15.34,1,Cash,6.5
4/11/2024,Brooklyn,Member,Male,Health & Beauty,80.47,9,Cash,9.2
4/11/2024,Manhattan,Member,Male,Home & Lifestyle,58.9,8,Cash,8.9
4/12/2024,Queens,Member,Female,Food & Beverages,49.79,4,Credit card,6.4
4/12/2024,Brooklyn,Normal,Male,Health & Beauty,71.77,7,Cash,8.9
4/12/2024,Brooklyn,Normal,Male,Health & Beauty,87.87,10,Ewallet,5.1
4/12/2024,Queens,Member,Male,Electronics,82.34,10,Ewallet,4.3
4/12/2024,Manhattan,Member,Female,Home & Lifestyle,72.42,3,Ewallet,8.2
4/12/2024,Brooklyn,Member,Male,Health & Beauty,54.86,5,Ewallet,9.8
4/12/2024,Queens,Normal,Male,Electronics,28.84,4,Cash,6.4
4/12/2024,Manhattan,Normal,Female,Health & Beauty,71.38,10,Cash,5.7
4/12/2024,Brooklyn,Member,Male,Health & Beauty,61.29,5,Cash,7
4/12/2024,Queens,Member,Male,Electronics,96.82,3,Cash,6.7
4/12/2024,Brooklyn,Member,Male,Health & Beauty,97.22,9,Ewallet,6
4/12/2024,Manhattan,Member,Female,Electronics,64.44,5,Cash,6.6
4/12/2024,Manhattan,Normal,Female,Sports & Travel,89.48,5,Cash,7.4
4/12/2024,Brooklyn,Member,Male,Food & Beverages,93.4,2,Cash,5.5
4/12/2024,Manhattan,Normal,Female,Sports & Travel,40.23,7,Cash,9.6
4/12/2024,Brooklyn,Member,Male,Health & Beauty,72.57,8,Cash,4.6
4/12/2024,Queens,Member,Female,Food & Beverages,72.52,8,Credit card,4
4/12/2024,Queens,Member,Female,Fashion & Accs,10.18,8,Credit card,9.5
4/12/2024,Manhattan,Member,Female,Home & Lifestyle,34.42,6,Ewallet,7.5
4/12/2024,Queens,Normal,Male,Health & Beauty,70.21,6,Cash,7.4
4/13/2024,Brooklyn,Normal,Male,Fashion & Accs,69.08,2,Credit card,6.9
4/13/2024,Brooklyn,Normal,Male,Electronics,45.35,6,Ewallet,6.1
4/13/2024,Manhattan,Member,Male,Electronics,66.35,1,Credit card,9.7
4/13/2024,Queens,Member,Female,Food & Beverages,87.48,6,Ewallet,5.1
4/13/2024,Manhattan,Member,Female,Food & Beverages,14.23,5,Credit card,4.4
4/13/2024,Manhattan,Member,Male,Sports & Travel,69.52,7,Credit card,8.5
4/13/2024,Queens,Normal,Female,Electronics,23.07,9,Cash,4.9
4/13/2024,Queens,Member,Female,Home & Lifestyle,80.79,9,Credit card,9.5
4/13/2024,Manhattan,Member,Female,Health & Beauty,77.68,4,Cash,8.4
4/13/2024,Brooklyn,Member,Female,Electronics,26.26,7,Cash,9.9
4/13/2024,Manhattan,Member,Male,Fashion & Accs,43.13,10,Credit card,5.5
4/13/2024,Brooklyn,Normal,Female,Fashion & Accs,25.56,7,Cash,7.1
4/13/2024,Queens,Member,Female,Food & Beverages,38.42,1,Cash,8.6
4/13/2024,Manhattan,Normal,Female,Health & Beauty,71.38,10,Cash,5.7
4/14/2024,Brooklyn,Member,Female,Fashion & Accs,72.04,2,Cash,9.5
4/14/2024,Manhattan,Normal,Female,Fashion & Accs,48.63,4,Ewallet,7.6
4/14/2024,Brooklyn,Member,Female,Home & Lifestyle,77.68,9,Ewallet,9.8
4/14/2024,Manhattan,Member,Female,Fashion & Accs,30.62,1,Credit card,4.1
4/14/2024,Brooklyn,Member,Female,Food & Beverages,42.82,9,Credit card,8.9
4/14/2024,Queens,Member,Female,Food & Beverages,21.04,4,Cash,7.6
4/14/2024,Brooklyn,Member,Male,Fashion & Accs,59.86,2,Ewallet,6.7
4/14/2024,Brooklyn,Normal,Male,Food & Beverages,72.39,2,Credit card,8.1
4/14/2024,Manhattan,Normal,Male,Sports & Travel,45.58,7,Cash,5
4/14/2024,Queens,Normal,Female,Electronics,41.65,10,Credit card,5.4
4/14/2024,Queens,Member,Male,Health & Beauty,60.47,3,Credit card,5.6
4/14/2024,Brooklyn,Normal,Female,Sports & Travel,34.81,1,Credit card,7
4/14/2024,Queens,Normal,Male,Food & Beverages,77.56,10,Ewallet,6.9
4/15/2024,Brooklyn,Member,Male,Food & Beverages,93.4,2,Cash,5.5
4/15/2024,Manhattan,Normal,Female,Sports & Travel,40.23,7,Cash,9.6
4/15/2024,Brooklyn,Member,Male,Health & Beauty,72.57,8,Cash,4.6
4/15/2024,Queens,Member,Female,Food & Beverages,72.52,8,Credit card,4
4/15/2024,Queens,Member,Female,Fashion & Accs,10.18,8,Credit card,9.5
4/15/2024,Manhattan,Member,Female,Home & Lifestyle,34.42,6,Ewallet,7.5
4/15/2024,Queens,Normal,Male,Health & Beauty,70.21,6,Cash,7.4
4/15/2024,Queens,Member,Male,Electronics,37.06,4,Ewallet,9.7
4/15/2024,Brooklyn,Member,Male,Electronics,87.87,9,Ewallet,5.6
4/15/2024,Brooklyn,Normal,Male,Electronics,45.35,6,Ewallet,6.1
4/15/2024,Manhattan,Member,Male,Electronics,66.35,1,Credit card,9.7
4/15/2024,Queens,Member,Female,Food & Beverages,87.48,6,Ewallet,5.1
4/16/2024,Manhattan,Member,Female,Health & Beauty,27.73,5,Credit card,4.2
4/16/2024,Manhattan,Member,Male,Electronics,72.2,7,Ewallet,4.3
4/16/2024,Queens,Member,Male,Health & Beauty,43.7,2,Cash,4.9
4/16/2024,Manhattan,Member,Male,Fashion & Accs,41.28,3,Credit card,8.5
4/16/2024,Brooklyn,Normal,Female,Electronics,45.71,3,Credit card,7.7
4/16/2024,Brooklyn,Member,Female,Home & Lifestyle,12.29,9,Credit card,8
4/16/2024,Brooklyn,Member,Female,Sports & Travel,39.12,1,Credit card,9.6
4/16/2024,Manhattan,Member,Female,Electronics,94.64,3,Cash,5.5
4/16/2024,Brooklyn,Member,Male,Health & Beauty,39.91,3,Ewallet,9.3
4/16/2024,Queens,Normal,Female,Health & Beauty,83.66,5,Cash,7.2
4/16/2024,Queens,Normal,Female,Sports & Travel,98.8,2,Cash,7.7
4/16/2024,Queens,Member,Female,Fashion & Accs,12.54,1,Cash,8.2
4/16/2024,Manhattan,Member,Male,Health & Beauty,58.22,8,Ewallet,8.4
4/16/2024,Manhattan,Normal,Female,Sports & Travel,32.25,5,Cash,9
4/17/2024,Manhattan,Normal,Female,Food & Beverages,33.88,8,Ewallet,9.6
4/17/2024,Queens,Member,Male,Sports & Travel,67.26,4,Credit card,8
4/17/2024,Manhattan,Member,Male,Home & Lifestyle,88.61,1,Cash,7.7
4/17/2024,Queens,Normal,Female,Home & Lifestyle,58.07,9,Ewallet,4.3
4/17/2024,Queens,Normal,Female,Food & Beverages,51.28,6,Cash,6.5
4/17/2024,Brooklyn,Member,Male,Sports & Travel,82.93,4,Ewallet,9.6
4/17/2024,Manhattan,Member,Male,Fashion & Accs,63.88,8,Ewallet,9.9
4/17/2024,Manhattan,Normal,Female,Home & Lifestyle,89.25,8,Cash,4.7
4/17/2024,Brooklyn,Normal,Male,Home & Lifestyle,73.22,6,Cash,7.2
4/17/2024,Brooklyn,Normal,Male,Health & Beauty,99.19,6,Credit card,5.5
4/17/2024,Queens,Normal,Male,Health & Beauty,53.17,7,Cash,8.9
4/17/2024,Manhattan,Member,Female,Sports & Travel,98.13,1,Cash,8.9
4/17/2024,Queens,Normal,Male,Food & Beverages,36.36,2,Cash,7.1
4/18/2024,Manhattan,Normal,Male,Fashion & Accs,86.68,8,Credit card,7.2
4/18/2024,Queens,Normal,Male,Electronics,48.62,8,Cash,5
4/18/2024,Queens,Normal,Male,Home & Lifestyle,60.87,1,Cash,5.5
4/18/2024,Manhattan,Member,Male,Home & Lifestyle,73.28,5,Ewallet,8.4
4/18/2024,Queens,Member,Male,Health & Beauty,77.5,5,Ewallet,4.3
4/18/2024,Manhattan,Normal,Male,Electronics,75.88,7,Ewallet,8.9
4/18/2024,Brooklyn,Normal,Female,Fashion & Accs,60.96,2,Credit card,4.9
4/18/2024,Manhattan,Normal,Male,Food & Beverages,48.51,7,Credit card,5.2
4/18/2024,Brooklyn,Member,Male,Home & Lifestyle,60.01,4,Cash,4.5
4/18/2024,Brooklyn,Member,Female,Health & Beauty,96.11,1,Ewallet,7.8
4/18/2024,Brooklyn,Member,Male,Health & Beauty,51.13,4,Credit card,4
4/19/2024,Manhattan,Member,Male,Health & Beauty,58.22,8,Ewallet,8.4
4/19/2024,Queens,Member,Female,Sports & Travel,32.25,5,Cash,9
4/19/2024,Queens,Normal,Female,Health & Beauty,96.16,4,Credit card,8.4
4/19/2024,Queens,Normal,Female,Home & Lifestyle,69.4,2,Ewallet,9
4/19/2024,Queens,Member,Female,Home & Lifestyle,12.03,2,Cash,5.1
4/19/2024,Brooklyn,Normal,Female,Food & Beverages,81.71,6,Credit card,8
4/19/2024,Queens,Member,Female,Health & Beauty,19.15,1,Credit card,9.5
4/19/2024,Manhattan,Normal,Female,Sports & Travel,80.97,8,Cash,9.3
4/19/2024,Queens,Normal,Female,Food & Beverages,11.53,7,Cash,8.1
4/19/2024,Brooklyn,Normal,Male,Fashion & Accs,23.82,5,Ewallet,5.4
4/20/2024,Queens,Normal,Male,Fashion & Accs,83.24,9,Credit card,7.4
4/20/2024,Manhattan,Member,Female,Home & Lifestyle,22.96,1,Cash,4.3
4/20/2024,Queens,Normal,Male,Electronics,23.65,4,Credit card,4
4/20/2024,Brooklyn,Normal,Female,Electronics,93.78,3,Credit card,5.9
4/20/2024,Queens,Member,Female,Food & Beverages,98.52,10,Ewallet,4.5
4/20/2024,Brooklyn,Member,Male,Sports & Travel,22.38,1,Credit card,8.6
4/20/2024,Manhattan,Member,Female,Food & Beverages,97.03,5,Ewallet,9.3
4/20/2024,Queens,Member,Female,Electronics,72.13,10,Credit card,4.2
4/20/2024,Queens,Normal,Male,Fashion & Accs,51.34,8,Ewallet,7.6
4/20/2024,Brooklyn,Normal,Female,Sports & Travel,75.82,1,Cash,5.8
4/20/2024,Queens,Normal,Female,Fashion & Accs,62.18,10,Ewallet,6
4/20/2024,Manhattan,Member,Male,Electronics,37.06,4,Ewallet,9.7
4/20/2024,Queens,Member,Male,Sports & Travel,79.93,6,Cash,5.5
4/20/2024,Brooklyn,Normal,Female,Electronics,87.87,9,Ewallet,5.6
4/21/2024,Brooklyn,Normal,Male,Food & Beverages,14.87,2,Credit card,8.9
4/21/2024,Brooklyn,Member,Male,Electronics,32.25,4,Ewallet,6.5
4/21/2024,Manhattan,Normal,Female,Sports & Travel,13.69,6,Cash,6.3
4/21/2024,Manhattan,Normal,Male,Health & Beauty,91.3,1,Ewallet,9.2
4/21/2024,Manhattan,Member,Female,Sports & Travel,44.65,3,Cash,6.2
4/21/2024,Manhattan,Member,Male,Health & Beauty,75.74,4,Cash,7.6
4/21/2024,Brooklyn,Member,Female,Sports & Travel,60.08,7,Credit card,4.5
4/21/2024,Queens,Member,Female,Food & Beverages,27.66,10,Credit card,8.9
4/21/2024,Brooklyn,Member,Female,Food & Beverages,99.37,2,Cash,5.2
4/21/2024,Queens,Normal,Female,Health & Beauty,58.32,2,Ewallet,6
4/21/2024,Manhattan,Normal,Female,Health & Beauty,76.9,7,Cash,7.7
4/21/2024,Queens,Normal,Female,Food & Beverages,77.4,9,Credit card,4.5
4/21/2024,Manhattan,Normal,Male,Food & Beverages,67.1,3,Cash,7.5
4/21/2024,Manhattan,Normal,Female,Health & Beauty,33.64,8,Credit card,9.3
4/21/2024,Brooklyn,Normal,Female,Health & Beauty,68.55,4,Credit card,9.2
4/21/2024,Queens,Member,Female,Sports & Travel,24.74,3,Credit card,10
4/22/2024,Brooklyn,Normal,Female,Food & Beverages,26.43,8,Ewallet,8.9
4/22/2024,Brooklyn,Normal,Female,Fashion & Accs,83.77,2,Cash,4.6
4/22/2024,Queens,Normal,Male,Fashion & Accs,94.13,5,Credit card,4.8
4/22/2024,Brooklyn,Normal,Female,Food & Beverages,94.13,3,Cash,5.8
4/22/2024,Brooklyn,Member,Female,Food & Beverages,48.61,1,Cash,4.4
4/22/2024,Manhattan,Member,Female,Health & Beauty,62.57,4,Cash,9.5
4/22/2024,Queens,Member,Female,Fashion & Accs,73.05,4,Credit card,4.9
4/22/2024,Queens,Member,Female,Health & Beauty,65.18,3,Credit card,6.3
4/22/2024,Brooklyn,Member,Male,Fashion & Accs,99.89,2,Ewallet,7.1
4/22/2024,Brooklyn,Member,Female,Fashion & Accs,55.45,1,Credit card,4.9
4/22/2024,Queens,Normal,Female,Health & Beauty,56.69,9,Credit card,8.4
4/22/2024,Brooklyn,Member,Male,Health & Beauty,67.27,5,Cash,6.9
4/22/2024,Brooklyn,Normal,Female,Fashion & Accs,19.77,10,Credit card,5
4/23/2024,Brooklyn,Normal,Female,Fashion & Accs,52.42,3,Ewallet,7.5
4/23/2024,Manhattan,Normal,Female,Food & Beverages,74.44,10,Ewallet,5.1
4/23/2024,Queens,Normal,Female,Fashion & Accs,41.09,10,Cash,7.3
4/23/2024,Queens,Member,Female,Health & Beauty,56,3,Ewallet,4.8
4/23/2024,Manhattan,Member,Male,Food & Beverages,80.62,6,Cash,9.1
4/23/2024,Brooklyn,Normal,Female,Fashion & Accs,93.2,2,Credit card,6
4/23/2024,Manhattan,Member,Male,Food & Beverages,74.89,4,Ewallet,4.2
4/23/2024,Manhattan,Normal,Male,Home & Lifestyle,34.73,2,Ewallet,9.7
4/23/2024,Brooklyn,Normal,Male,Sports & Travel,54.55,10,Credit card,7.1
4/23/2024,Brooklyn,Member,Female,Sports & Travel,39.47,2,Credit card,5
4/24/2024,Brooklyn,Normal,Male,Health & Beauty,10.75,8,Ewallet,6.2
4/24/2024,Manhattan,Member,Male,Health & Beauty,96.58,2,Credit card,5.1
4/24/2024,Queens,Normal,Male,Health & Beauty,92.78,1,Credit card,9.8
4/24/2024,Brooklyn,Normal,Female,Food & Beverages,87.8,9,Cash,9.2
4/24/2024,Brooklyn,Member,Male,Food & Beverages,63.61,5,Ewallet,4.8
4/24/2024,Manhattan,Normal,Male,Health & Beauty,15.37,2,Cash,7.2
4/24/2024,Queens,Member,Female,Food & Beverages,91.61,1,Cash,9.8
4/24/2024,Brooklyn,Normal,Male,Food & Beverages,43.25,2,Cash,6.2
4/24/2024,Manhattan,Member,Female,Food & Beverages,57.29,6,Ewallet,5.9
4/24/2024,Queens,Normal,Male,Food & Beverages,56.56,5,Credit card,4.5
4/24/2024,Brooklyn,Member,Female,Food & Beverages,52.75,3,Ewallet,9.3
4/24/2024,Brooklyn,Member,Male,Health & Beauty,54.92,8,Ewallet,7.6
4/25/2024,Manhattan,Member,Female,Health & Beauty,21.8,8,Cash,8.3
4/25/2024,Brooklyn,Normal,Female,Sports & Travel,64.08,7,Credit card,7.3
4/25/2024,Queens,Member,Male,Food & Beverages,41.24,4,Cash,7.1
4/25/2024,Manhattan,Member,Female,Food & Beverages,54.84,3,Credit card,5.9
4/25/2024,Manhattan,Normal,Male,Food & Beverages,39.9,10,Credit card,5.9
4/25/2024,Manhattan,Member,Male,Food & Beverages,92.29,5,Credit card,9
4/25/2024,Brooklyn,Member,Male,Food & Beverages,57.74,3,Ewallet,7.7
4/25/2024,Brooklyn,Normal,Male,Health & Beauty,66.68,5,Cash,7.6
4/25/2024,Queens,Member,Female,Health & Beauty,32.32,10,Credit card,10
4/26/2024,Queens,Member,Female,Health & Beauty,17.97,4,Ewallet,6.4
4/26/2024,Queens,Normal,Male,Food & Beverages,98.79,3,Ewallet,6.4
4/26/2024,Queens,Member,Female,Sports & Travel,58.39,7,Credit card,8.2
4/26/2024,Brooklyn,Normal,Male,Food & Beverages,73.47,4,Cash,6
4/26/2024,Manhattan,Member,Female,Food & Beverages,80.36,4,Credit card,8.3
4/26/2024,Queens,Normal,Male,Home & Lifestyle,55.73,6,Ewallet,7
4/26/2024,Manhattan,Member,Female,Sports & Travel,91.41,5,Ewallet,7.1
4/26/2024,Queens,Member,Female,Food & Beverages,94.13,3,Cash,5.8
4/26/2024,Brooklyn,Normal,Female,Home & Lifestyle,82.04,5,Credit card,7.6
4/26/2024,Queens,Normal,Female,Food & Beverages,48.61,1,Cash,4.4
4/26/2024,Brooklyn,Normal,Female,Sports & Travel,88.45,1,Credit card,9.5
4/27/2024,Queens,Member,Male,Food & Beverages,81.21,10,Credit card,6.3
4/27/2024,Queens,Member,Male,Food & Beverages,57.89,2,Ewallet,8.9
4/27/2024,Queens,Normal,Male,Home & Lifestyle,21.52,6,Credit card,9.4
4/27/2024,Queens,Normal,Female,Home & Lifestyle,94.59,7,Credit card,4.9
4/27/2024,Brooklyn,Normal,Male,Health & Beauty,62.82,2,Ewallet,4.9
4/27/2024,Manhattan,Member,Male,Food & Beverages,65.65,2,Cash,6
4/27/2024,Brooklyn,Member,Male,Home & Lifestyle,86.72,1,Ewallet,7.9
4/27/2024,Queens,Normal,Female,Fashion & Accs,88.15,3,Ewallet,7.9
4/27/2024,Queens,Normal,Male,Fashion & Accs,17.48,6,Credit card,6.1
4/27/2024,Brooklyn,Normal,Male,Fashion & Accs,99.1,6,Cash,4.2
4/27/2024,Manhattan,Member,Male,Home & Lifestyle,45.68,10,Ewallet,5.7
4/28/2024,Manhattan,Member,Female,Food & Beverages,87.1,10,Credit card,9.9
4/28/2024,Queens,Member,Female,Fashion & Accs,52.35,1,Cash,4
4/28/2024,Queens,Normal,Male,Fashion & Accs,94.87,8,Ewallet,8.7
4/28/2024,Brooklyn,Member,Female,Fashion & Accs,92.98,2,Credit card,8
4/28/2024,Queens,Normal,Male,Fashion & Accs,29.56,5,Cash,6.9
4/28/2024,Queens,Normal,Female,Food & Beverages,99.37,2,Cash,5.2
4/28/2024,Queens,Member,Female,Food & Beverages,52.2,3,Credit card,9.5
4/28/2024,Queens,Member,Male,Fashion & Accs,72.84,7,Cash,8.4
4/29/2024,Manhattan,Member,Male,Food & Beverages,71.39,5,Credit card,5.5
4/29/2024,Brooklyn,Normal,Female,Fashion & Accs,45.38,3,Credit card,7.2
4/29/2024,Brooklyn,Member,Male,Fashion & Accs,90.22,3,Cash,6.2
4/29/2024,Queens,Member,Female,Fashion & Accs,88.34,7,Cash,6.6
4/29/2024,Brooklyn,Member,Male,Fashion & Accs,98.48,2,Ewallet,9.2
4/29/2024,Manhattan,Member,Male,Food & Beverages,98.66,9,Cash,8.4
4/29/2024,Manhattan,Normal,Male,Food & Beverages,41.24,4,Cash,7.1
4/29/2024,Brooklyn,Normal,Male,Fashion & Accs,12.54,1,Cash,8.2
4/29/2024,Brooklyn,Normal,Male,Fashion & Accs,39.75,5,Ewallet,9.6
4/29/2024,Manhattan,Member,Male,Food & Beverages,30.41,1,Credit card,8.4
4/29/2024,Brooklyn,Member,Male,Fashion & Accs,17.49,10,Ewallet,6.6
4/29/2024,Brooklyn,Member,Male,Food & Beverages,35.89,1,Credit card,7.9
4/30/2024,Brooklyn,Normal,Female,Food & Beverages,94.13,3,Cash,5.8
4/30/2024,Brooklyn,Member,Female,Food & Beverages,48.61,1,Cash,4.4
4/30/2024,Manhattan,Member,Female,Health & Beauty,62.57,4,Cash,9.5
4/30/2024,Queens,Member,Female,Fashion & Accs,73.05,4,Credit card,4.9
4/30/2024,Queens,Member,Female,Health & Beauty,65.18,3,Credit card,6.3
4/30/2024,Brooklyn,Normal,Female,Health & Beauty,42.57,8,Ewallet,5.6
4/30/2024,Brooklyn,Member,Male,Food & Beverages,62.85,4,Ewallet,8.7
4/30/2024,Brooklyn,Normal,Male,Food & Beverages,22.93,9,Cash,5.5
4/30/2024,Brooklyn,Member,Male,Fashion & Accs,55.45,1,Credit card,4.9
4/30/2024,Brooklyn,Normal,Female,Health & Beauty,56.69,9,Credit card,8.4
4/30/2024,Brooklyn,Normal,Male,Health & Beauty,67.27,5,Cash,6.9
5/1/2024,Brooklyn,Normal,Female,Health & Beauty,25.43,3,Credit card,7.1
5/1/2024,Brooklyn,Normal,Male,Fashion & Accs,79.86,2,Cash,6.2
5/1/2024,Brooklyn,Normal,Male,Food & Beverages,84.63,2,Ewallet,7.2
5/1/2024,Brooklyn,Normal,Male,Food & Beverages,21.12,3,Ewallet,6.9
5/1/2024,Brooklyn,Normal,Male,Sports & Travel,70.19,2,Credit card,8.1
5/1/2024,Manhattan,Member,Female,Food & Beverages,41.66,3,Cash,6.8
5/1/2024,Manhattan,Normal,Male,Food & Beverages,71.2,4,Credit card,8.3
5/1/2024,Queens,Normal,Female,Health & Beauty,91.3,1,Cash,7.2
5/1/2024,Manhattan,Normal,Male,Fashion & Accs,89.69,3,Credit card,5.5
5/1/2024,Brooklyn,Normal,Male,Home & Lifestyle,16.37,3,Cash,6.3
5/1/2024,Brooklyn,Normal,Male,Health & Beauty,75.74,2,Cash,8.8
5/1/2024,Manhattan,Member,Female,Health & Beauty,58.32,3,Cash,6.3
5/1/2024,Manhattan,Normal,Female,Home & Lifestyle,45.97,3,Credit card,6.8
5/1/2024,Brooklyn,Normal,Male,Food & Beverages,89.48,3,Credit card,7.6
5/1/2024,Queens,Member,Male,Food & Beverages,40.94,3,Ewallet,8.3
5/1/2024,Brooklyn,Normal,Female,Home & Lifestyle,15.95,4,Credit card,7.5
5/1/2024,Queens,Normal,Male,Electronics,63.22,1,Ewallet,7.2
5/1/2024,Manhattan,Member,Male,Food & Beverages,27.22,4,Credit card,7.7
5/1/2024,Queens,Member,Female,Food & Beverages,89.14,2,Cash,8.1
5/1/2024,Brooklyn,Normal,Male,Food & Beverages,33.21,2,Ewallet,9.8
5/1/2024,Brooklyn,Normal,Female,Food & Beverages,68.54,4,Credit card,6.6
5/1/2024,Brooklyn,Normal,Female,Electronics,74.71,1,Ewallet,6.6
5/1/2024,Brooklyn,Normal,Male,Food & Beverages,74.6,5,Credit card,6.6
5/1/2024,Brooklyn,Normal,Female,Food & Beverages,24.31,5,Cash,8.5
5/2/2024,Manhattan,Normal,Female,Food & Beverages,72.88,7,Ewallet,7.5
5/2/2024,Manhattan,Member,Female,Electronics,74.22,2,Cash,5.4
5/2/2024,Manhattan,Normal,Female,Health & Beauty,76.9,1,Credit card,9.7
5/2/2024,Brooklyn,Normal,Female,Food & Beverages,50.49,4,Ewallet,7.9
5/2/2024,Queens,Normal,Male,Health & Beauty,33.64,4,Ewallet,7.1
5/2/2024,Queens,Normal,Female,Food & Beverages,24.94,3,Cash,8.5
5/2/2024,Manhattan,Normal,Female,Health & Beauty,68.55,4,Cash,5.9
5/2/2024,Brooklyn,Normal,Male,Home & Lifestyle,65.91,1,Ewallet,8.7
5/2/2024,Brooklyn,Normal,Male,Home & Lifestyle,74.07,1,Ewallet,5.9
5/2/2024,Brooklyn,Member,Male,Home & Lifestyle,36.91,4,Credit card,8
5/2/2024,Manhattan,Normal,Female,Food & Beverages,36.77,5,Cash,5.5
5/2/2024,Queens,Normal,Male,Food & Beverages,48.5,3,Ewallet,8.2
5/2/2024,Brooklyn,Normal,Male,Health & Beauty,15.26,3,Ewallet,6.7
5/2/2024,Brooklyn,Normal,Male,Home & Lifestyle,86.69,1,Ewallet,5.4
5/2/2024,Brooklyn,Normal,Female,Food & Beverages,13.79,1,Cash,7.9
5/2/2024,Manhattan,Normal,Female,Health & Beauty,57.59,3,Cash,7.8
5/2/2024,Brooklyn,Member,Female,Fashion & Accs,83.25,1,Cash,8.3
5/2/2024,Brooklyn,Normal,Male,Electronics,22.01,2,Ewallet,7.9
5/2/2024,Brooklyn,Normal,Male,Food & Beverages,21.04,3,Cash,7.5
5/2/2024,Manhattan,Normal,Female,Food & Beverages,72.39,5,Ewallet,7.8
5/2/2024,Queens,Member,Male,Fashion & Accs,29.42,2,Cash,5.8
5/2/2024,Manhattan,Normal,Male,Food & Beverages,99.69,2,Ewallet,8.9
5/2/2024,Brooklyn,Member,Female,Food & Beverages,84.83,4,Credit card,7.3
5/2/2024,Brooklyn,Normal,Female,Health & Beauty,47.71,4,Credit card,7.6
5/2/2024,Queens,Member,Female,Sports & Travel,51.54,2,Credit card,5.8
5/3/2024,Brooklyn,Normal,Male,Home & Lifestyle,77.04,1,Cash,6.3
5/3/2024,Queens,Normal,Female,Health & Beauty,92.09,1,Cash,8.4
5/3/2024,Brooklyn,Normal,Female,Fashion & Accs,20.01,1,Credit card,9.6
5/3/2024,Brooklyn,Normal,Female,Home & Lifestyle,80.08,3,Ewallet,7.3
5/3/2024,Queens,Member,Male,Food & Beverages,73.06,2,Credit card,8.1
5/3/2024,Brooklyn,Normal,Female,Home & Lifestyle,60.38,1,Ewallet,6.4
5/3/2024,Queens,Normal,Female,Sports & Travel,44.86,3,Credit card,7
5/3/2024,Brooklyn,Normal,Male,Health & Beauty,14.76,4,Cash,8.6
5/3/2024,Manhattan,Normal,Female,Food & Beverages,31.77,4,Ewallet,8.5
5/3/2024,Brooklyn,Normal,Female,Sports & Travel,14.36,1,Cash,6.7
5/3/2024,Brooklyn,Member,Male,Sports & Travel,32.25,2,Credit card,7.7
5/3/2024,Queens,Member,Male,Sports & Travel,80.97,2,Credit card,5.9
5/3/2024,Brooklyn,Normal,Male,Health & Beauty,44.07,4,Credit card,8.1
5/3/2024,Brooklyn,Member,Male,Food & Beverages,83.77,3,Cash,9.8
5/3/2024,Queens,Normal,Male,Health & Beauty,50.79,1,Cash,5.3
5/3/2024,Brooklyn,Normal,Female,Food & Beverages,17.44,6,Credit card,7.6
5/3/2024,Queens,Normal,Female,Sports & Travel,78.07,1,Credit card,7.1
5/3/2024,Manhattan,Normal,Female,Food & Beverages,93.26,2,Cash,8.1
5/3/2024,Queens,Member,Male,Electronics,66.65,2,Credit card,7.2
5/3/2024,Queens,Normal,Female,Health & Beauty,21.8,1,Cash,7.7
5/3/2024,Manhattan,Normal,Male,Health & Beauty,66.68,3,Cash,8.7
5/3/2024,Brooklyn,Normal,Male,Health & Beauty,32.32,2,Credit card,7.5
5/3/2024,Manhattan,Normal,Male,Food & Beverages,52.6,4,Ewallet,7.2
5/4/2024,Queens,Member,Male,Health & Beauty,39.91,2,Cash,6.1
5/4/2024,Brooklyn,Member,Male,Food & Beverages,81.21,2,Cash,8.7
5/4/2024,Brooklyn,Normal,Female,Health & Beauty,83.66,2,Ewallet,7.9
5/4/2024,Brooklyn,Member,Male,Food & Beverages,57.89,4,Cash,7.4
5/4/2024,Brooklyn,Normal,Male,Health & Beauty,17.97,4,Ewallet,8.1
5/4/2024,Manhattan,Member,Male,Food & Beverages,65.65,3,Credit card,7.3
5/4/2024,Manhattan,Member,Male,Health & Beauty,10.16,3,Ewallet,7.1
5/4/2024,Brooklyn,Normal,Male,Food & Beverages,19.79,3,Credit card,8.7
5/4/2024,Brooklyn,Normal,Male,Food & Beverages,59.59,4,Credit card,9.3
5/4/2024,Brooklyn,Normal,Male,Health & Beauty,62.57,3,Credit card,9.4
5/4/2024,Queens,Member,Female,Fashion & Accs,74.29,2,Credit card,8.8
5/4/2024,Brooklyn,Member,Female,Home & Lifestyle,69.96,3,Credit card,7.5
5/4/2024,Manhattan,Member,Female,Food & Beverages,43.18,5,Ewallet,8.1
5/4/2024,Manhattan,Normal,Male,Food & Beverages,33.88,3,Cash,8.5
5/4/2024,Brooklyn,Member,Female,Health & Beauty,65.18,3,Ewallet,8.5
5/4/2024,Brooklyn,Normal,Male,Food & Beverages,51.28,3,Cash,5.8
5/4/2024,Brooklyn,Normal,Male,Health & Beauty,42.57,3,Cash,7.4
5/4/2024,Brooklyn,Normal,Male,Health & Beauty,99.71,4,Ewallet,7.3
5/4/2024,Queens,Normal,Female,Home & Lifestyle,17.77,5,Ewallet,7.5
5/4/2024,Brooklyn,Normal,Female,Home & Lifestyle,88.79,3,Ewallet,9.5
